Date,600000.SS,600008.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600018.SS,600019.SS,600023.SS,600027.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600038.SS,600048.SS,600050.SS,600058.SS,600060.SS,600066.SS,600068.SS,600079.SS,600085.SS,600089.SS,600100.SS,600104.SS,600108.SS,600109.SS,600111.SS,600115.SS,600118.SS,600143.SS,600150.SS,600153.SS,600157.SS,600166.SS,600170.SS,600177.SS,600188.SS,600196.SS,600208.SS,600221.SS,600252.SS,600256.SS,600267.SS,600271.SS,600276.SS,600277.SS,600309.SS,600315.SS,600316.SS,600332.SS,600340.SS,600348.SS,600352.SS,600362.SS,600369.SS,600372.SS,600373.SS,600383.SS,600395.SS,600398.SS,600406.SS,600415.SS,600436.SS,600485.SS,600489.SS,600497.SS,600498.SS,600516.SS,600518.SS,600519.SS,600535.SS,600547.SS,600549.SS,600570.SS,600578.SS,600583.SS,600585.SS,600588.SS,600597.SS,600600.SS,600633.SS,600637.SS,600642.SS,600648.SS,600649.SS,600655.SS,600660.SS,600663.SS,600664.SS,600674.SS,600688.SS,600690.SS,600703.SS,600705.SS,600718.SS,600739.SS,600741.SS,600783.SS,600795.SS,600804.SS,600809.SS,600827.SS,600832.SS,600837.SS,600839.SS,600863.SS,600867.SS,600873.SS,600875.SS,600880.SS,600886.SS,600887.SS,600893.SS,600900.SS,600998.SS,600999.SS,601006.SS,601009.SS,601018.SS,601088.SS,601098.SS,601111.SS,601117.SS,601118.SS,601158.SS,601166.SS,601168.SS,601169.SS,601179.SS,601186.SS,601216.SS,601225.SS,601231.SS,601258.SS,601727.SS,601766.SS,601800.SS,601808.SS,601818.SS,601857.SS,601866.SS,601888.SS,601898.SS,601899.SS,601901.SS,601928.SS,601929.SS,601933.SS,601939.SS,601958.SS,601988.SS,601989.SS,601992.SS,601998.SS,603000.SS,603288.SS,603699.SS,603993.SS,000001.SZ,000002.SZ,000009.SZ,000024.SZ,000027.SZ,000039.SZ,000060.SZ,000061.SZ,000063.SZ,000069.SZ,000100.SZ,000156.SZ,000157.SZ,000333.SZ,000338.SZ,000400.SZ,000401.SZ,000402.SZ,000413.SZ,000423.SZ,000425.SZ,000503.SZ,000536.SZ,000538.SZ,000559.SZ,000562.SZ,000568.SZ,000581.SZ,000598.SZ,000623.SZ,000625.SZ,000629.SZ,000630.SZ,000651.SZ,000686.SZ,000709.SZ,000725.SZ,000728.SZ,000729.SZ,000750.SZ,000768.SZ,000776.SZ,000778.SZ,000783.SZ,000792.SZ,000793.SZ,000800.SZ,000825.SZ,000826.SZ,000831.SZ,000839.SZ,000858.SZ,000869.SZ,000876.SZ,000878.SZ,000883.SZ,000895.SZ,000898.SZ,000917.SZ,000937.SZ,000960.SZ,000963.SZ,000970.SZ,000983.SZ,000999.SZ,002001.SZ,002007.SZ,002008.SZ,002024.SZ,002038.SZ,002051.SZ,002065.SZ,002081.SZ,002129.SZ,002142.SZ,002146.SZ,002153.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002292.SZ,002294.SZ,002304.SZ,002310.SZ,002344.SZ,002353.SZ,002375.SZ,002385.SZ,002399.SZ,002400.SZ,002410.SZ,002415.SZ,002416.SZ,002422.SZ,002429.SZ,002450.SZ,002456.SZ,002465.SZ,002470.SZ,002475.SZ,002500.SZ,002570.SZ,002594.SZ,002603.SZ,002653.SZ,002673.SZ,300015.SZ,300017.SZ,300024.SZ,300027.SZ,300058.SZ,300070.SZ,300124.SZ,300133.SZ,300146.SZ,300251.SZ
2014-05-19,65.75,20.59,36.4,10.21,20.33,19.69,104.53,5.32,8.14,6.07,4.58,10.77,3.86,53.72,230.99,36.98,65.64,85.24,5.21,41.55,53.13,16.89,18.93,204.11,141.96,280.28,140.69,90.65,60.6,74.14,245.85,3.12,285.79,78.74,66.57,61.72,4.75,59.63,27.65,98.85,20.87,192.51,18.87,5.58,131.62,242.77,87.05,147.07,435.49,25.38,398.44,155.41,66.49,30.81,171.15,46.91,121.76,18.46,19.09,58.58,21.19,86.92,30.84,54.91,306.37,95.23,109.88,44.94,81.11,77.71,36.59,40.2,306.63,773.16,236.21,165.96,170.8,338.82,13.71,123.13,53.72,226.96,35.69,52.29,65.04,69.31,20.45,74.8,31.71,1074.54,374.61,57.64,44.02,88.62,8.18,198.85,178.16,80.29,166.92,403.6,320.89,92.77,547.62,103.96,50.3,87.25,118.75,186.75,69.18,36.1,253.01,25.3,32.52,250.45,166.56,720.43,67.74,14.04,12.6,14.41,8.99,12.09,2.5,17.96,13.17,3.7,5.72,6.11,6.03,31.89,6.18,10.47,3.56,5.09,21.24,4.17,25.26,11.98,4.07,4.62,4.08,17.33,2.73,9.4,2.17,31.56,5.09,4.01,5.79,8.6,12.94,24.4,5.23,9.45,3.61,7.46,5.75,5.01,72.09,70.48,17.45,6.53,965.69,872.17,61.39,71.83,41.66,251.69,183.1,225.91,156.01,161.18,6.33,42.11,260.2,43.53,70.79,127.91,25.7,166.8,33.38,300.56,87.63,189.03,40.82,840.68,148.57,8.22,453.69,81.31,120.07,236.26,64.99,11.71,59.98,1458.14,106.73,18.24,10.0,14.67,56.95,78.75,78.18,53.29,38.68,21.57,81.43,13.26,24.13,18.12,125.78,83.78,53.76,254.07,109.7,96.16,7.61,12.29,292.65,3.56,106.16,30.85,12.44,138.46,180.96,36.23,34.07,180.47,281.29,175.08,556.03,343.99,50.44,238.6,198.33,32.42,10.22,44.54,262.42,43.66,130.72,442.35,298.36,202.26,111.25,171.47,138.07,295.14,52.0,349.63,64.32,44.65,41.0,146.23,169.17,155.9,25.36,37.59,24.48,96.56,172.92,39.86,18.91,123.03,6.81,33.1,40.9,38.13,49.33,11.57,102.08,182.23,226.83,152.12,225.28,190.52,199.63,257.22,366.96,40.7
2014-05-20,65.93,20.59,36.49,10.17,20.18,19.69,103.91,5.26,8.14,6.1,4.62,10.78,3.87,54.16,231.37,37.06,66.02,85.56,5.18,41.41,53.24,16.89,19.04,206.06,141.47,282.93,144.01,90.94,60.81,74.62,243.76,3.14,293.7,78.14,63.79,61.49,4.75,59.41,27.65,97.85,20.23,192.21,18.81,5.55,130.88,244.54,87.29,148.88,438.57,25.61,399.69,155.81,65.76,30.82,169.72,46.46,122.49,18.29,19.15,57.09,21.19,89.97,30.69,55.35,304.05,95.4,110.34,45.62,80.82,76.63,36.62,39.99,306.41,759.21,234.6,165.26,171.14,341.39,13.71,123.3,53.51,237.62,35.46,52.68,66.57,69.29,20.45,75.25,32.16,1075.94,374.26,57.64,42.23,88.94,8.21,195.16,178.95,78.05,171.23,404.45,321.5,91.49,547.62,104.5,49.66,81.76,117.48,187.87,69.45,36.19,253.01,25.6,32.6,257.52,170.73,717.0,67.64,14.14,12.53,14.45,8.97,12.14,2.51,17.95,13.21,3.71,5.71,6.09,6.04,31.83,6.13,10.48,3.53,5.09,21.3,4.14,26.23,11.98,4.06,4.65,4.09,17.42,2.74,9.44,2.18,31.64,5.08,4.01,5.79,8.74,12.75,24.6,5.23,9.27,3.61,7.54,5.76,5.01,73.28,71.36,17.92,6.37,963.08,877.13,60.96,71.17,41.81,252.18,181.0,226.38,156.25,161.18,6.35,42.88,259.72,43.48,71.06,126.31,25.67,169.13,34.15,299.92,86.55,190.17,40.74,840.97,148.42,8.22,447.84,81.24,120.7,236.87,65.96,11.51,58.49,1464.12,106.73,18.24,10.09,14.71,56.87,79.04,76.64,53.24,38.68,21.59,81.39,13.26,24.03,18.17,125.48,81.78,53.6,249.77,109.63,96.16,7.61,12.18,286.0,3.53,106.68,30.89,12.44,133.6,181.26,35.98,33.8,182.13,284.45,178.25,562.51,344.58,50.5,243.94,201.29,32.17,10.22,44.29,266.56,43.07,128.77,434.67,296.74,201.22,112.13,171.52,140.83,295.14,52.52,346.2,64.56,45.17,41.14,151.29,171.32,157.9,25.84,37.59,24.66,95.93,172.84,40.31,19.06,124.92,6.86,33.0,40.69,38.46,48.74,11.59,105.29,176.9,230.61,153.2,229.87,194.35,205.16,260.79,368.76,40.7
2014-05-21,66.23,20.56,36.73,10.31,20.28,19.75,104.28,5.32,8.14,6.12,4.63,10.97,3.89,54.57,232.14,37.33,66.55,86.51,5.2,41.74,53.54,16.89,19.21,206.22,142.12,289.36,144.79,91.68,61.12,75.34,245.36,3.15,293.9,78.9,64.12,61.72,4.75,59.84,27.83,98.67,20.57,194.19,18.87,5.61,132.15,247.37,88.8,153.8,439.97,25.87,401.16,156.8,65.96,31.08,174.79,47.56,123.43,18.35,19.31,57.34,21.19,93.66,31.41,55.73,306.37,95.58,110.99,46.57,81.31,76.74,36.83,40.26,307.51,787.21,237.01,165.96,174.36,337.41,13.77,124.49,53.6,253.2,35.64,53.95,65.68,68.97,20.58,75.62,32.75,1082.94,375.65,57.7,42.16,90.5,8.27,198.72,180.92,80.09,176.8,408.68,329.48,92.77,552.02,105.19,50.06,80.67,117.91,189.35,70.55,36.48,256.89,25.86,32.85,258.5,174.89,721.24,68.2,14.16,12.59,14.56,9.04,12.3,2.52,18.07,13.29,3.73,5.77,6.08,6.05,32.18,6.17,7.59,3.57,5.13,21.54,4.22,26.88,12.03,4.08,4.69,4.11,17.8,2.76,9.48,2.18,32.3,5.14,4.01,5.88,8.79,12.56,24.96,5.24,9.47,3.62,7.54,5.86,5.1,73.62,69.64,18.08,6.46,970.92,877.13,61.27,72.99,42.48,254.0,182.5,225.45,158.71,161.83,6.38,42.96,260.2,43.43,71.98,127.44,25.96,168.66,34.15,302.39,87.03,191.88,41.09,851.34,150.41,8.22,448.45,82.22,121.64,239.46,67.46,11.59,58.92,1467.34,108.28,18.29,10.14,14.97,58.18,82.47,77.49,53.38,38.73,21.75,82.02,13.26,24.13,18.33,126.58,83.45,54.24,254.63,110.81,96.7,7.61,12.2,284.59,3.54,108.54,31.41,12.44,141.25,181.85,36.83,34.08,182.72,285.69,190.28,580.33,350.49,52.69,253.34,205.05,32.34,10.31,45.04,267.66,43.03,130.14,435.79,299.66,198.4,112.56,173.43,138.96,295.5,52.16,346.25,64.83,46.01,41.5,148.34,176.9,155.18,26.78,37.59,25.22,96.61,176.52,40.76,19.47,128.26,6.96,33.41,41.58,38.83,48.57,11.72,105.92,176.9,234.77,154.06,231.22,199.25,207.02,271.4,361.44,40.7
2014-05-22,66.23,20.67,36.29,10.19,20.31,19.71,104.41,5.32,8.14,6.08,4.6,10.93,3.89,54.45,230.99,37.37,66.04,86.97,5.21,41.32,53.18,273.24,19.27,206.3,143.02,287.47,144.2,91.79,61.02,75.42,243.15,3.14,293.9,78.44,63.76,61.84,2.33,59.52,27.74,98.48,20.29,195.87,18.87,5.58,130.35,251.98,87.83,152.72,444.31,25.83,400.53,154.56,66.49,30.86,188.35,46.59,123.65,18.16,19.29,56.95,21.19,91.55,30.94,56.75,305.21,95.05,111.15,46.32,81.02,75.22,37.33,40.84,307.51,782.79,236.64,165.66,170.6,342.03,13.64,124.32,53.63,246.64,36.37,54.06,64.84,69.33,20.58,76.86,32.52,1082.94,373.91,57.97,42.8,89.64,8.21,199.77,179.89,78.66,174.02,409.25,325.49,91.49,549.82,104.11,49.72,80.85,117.27,189.91,69.18,36.19,257.58,25.65,32.88,263.38,174.14,713.77,67.3,14.28,12.64,14.47,9.04,12.27,2.51,18.09,13.44,3.71,5.73,6.05,6.06,32.22,6.09,10.57,3.61,5.09,21.2,4.12,26.62,12.0,4.08,4.64,4.11,17.67,2.76,9.45,2.17,32.51,5.09,3.99,5.85,8.7,12.3,25.08,5.25,9.33,3.63,7.44,5.93,5.09,72.95,70.1,18.09,6.38,976.14,891.99,61.33,74.14,42.33,254.66,179.2,224.27,157.54,163.79,6.35,42.65,259.25,43.9,71.13,132.33,26.5,170.05,34.05,300.19,85.47,190.62,40.24,851.82,150.1,8.22,447.24,81.5,123.83,237.94,66.88,11.31,57.74,1465.04,107.01,18.29,10.14,14.77,57.53,80.51,75.44,53.06,38.94,21.57,81.02,13.26,23.84,18.12,128.78,81.17,54.08,253.93,110.44,94.77,7.61,12.16,284.15,3.53,106.98,31.01,12.44,137.74,181.26,36.28,33.93,182.37,285.92,187.54,574.66,348.43,51.69,258.26,202.55,32.53,10.28,46.54,269.87,43.93,131.06,443.43,296.96,196.2,112.86,173.66,136.56,295.5,51.64,340.48,65.49,45.73,41.14,155.08,183.96,149.1,26.48,77.12,25.27,97.23,175.4,41.15,19.21,133.02,6.92,33.31,42.16,39.53,48.76,11.64,107.45,180.06,236.75,154.13,240.0,197.4,212.69,276.7,359.4,40.7
2014-05-23,66.83,20.75,36.35,10.19,20.36,19.85,105.02,5.34,8.15,6.1,4.63,10.97,3.9,55.18,231.76,37.8,65.43,90.29,5.23,41.64,53.54,264.43,19.21,206.47,143.91,287.47,149.68,92.76,61.33,75.78,244.01,3.18,293.11,78.44,64.24,62.41,2.33,59.84,28.0,98.12,20.33,197.45,18.93,5.61,129.51,250.92,88.19,157.64,454.11,25.9,402.83,151.56,65.76,30.98,192.77,46.65,125.69,18.24,19.47,57.01,21.19,93.44,30.46,58.98,308.69,95.58,111.91,47.13,81.41,75.87,38.46,40.89,311.89,793.25,238.38,166.86,171.68,360.78,13.71,124.82,54.11,261.56,36.19,54.52,66.72,70.28,20.67,78.26,32.88,1087.14,375.3,58.76,43.06,91.2,8.25,205.95,182.1,79.02,183.35,414.89,328.87,92.65,552.02,106.5,50.03,80.85,122.54,191.39,70.82,36.39,256.89,25.65,33.13,266.79,178.3,722.05,67.83,14.42,13.46,14.61,9.04,12.37,2.51,18.15,13.54,3.72,5.77,6.02,6.05,32.51,6.13,10.65,3.6,5.1,21.7,4.14,27.57,12.05,4.11,4.65,4.14,17.73,2.77,9.46,2.17,32.64,5.12,4.02,5.93,8.79,11.91,25.08,5.26,9.29,3.65,7.46,6.05,5.13,74.45,70.82,18.15,6.44,992.7,917.75,61.94,78.19,42.17,256.47,179.5,224.74,160.46,166.73,6.38,43.42,259.72,44.25,71.67,133.22,26.5,174.93,33.31,301.66,86.19,192.9,23.1,851.34,156.07,8.22,446.84,81.73,124.45,239.92,67.97,11.27,58.36,1467.8,108.0,18.35,10.14,14.97,58.43,81.19,75.78,53.24,38.99,21.78,81.57,13.26,23.92,18.06,129.57,82.23,54.95,255.46,110.78,97.78,7.61,12.18,287.92,3.56,108.02,30.97,12.44,141.88,181.85,36.18,34.05,182.72,292.46,190.28,572.23,353.14,52.99,266.61,203.0,32.61,10.33,47.79,269.15,44.19,135.48,424.39,295.12,197.24,115.36,173.94,137.16,295.38,51.84,344.43,66.21,46.09,41.2,158.38,187.91,145.34,27.2,76.76,25.56,97.91,176.92,41.93,18.99,133.02,7.03,33.43,42.16,39.85,49.17,11.71,108.84,187.02,241.11,157.16,244.27,198.59,214.85,287.62,361.56,40.7
2014-05-26,67.07,20.85,36.47,10.28,20.36,19.83,105.39,5.3,8.24,6.12,4.58,10.9,3.9,55.01,232.14,37.84,66.6,89.66,5.2,41.88,54.01,272.9,19.32,213.12,145.7,293.52,148.7,93.45,62.17,75.74,244.38,3.16,294.29,79.2,65.09,62.88,2.33,60.5,28.04,98.21,20.51,203.58,18.87,5.58,131.72,250.56,88.86,157.71,449.35,26.24,404.92,151.29,66.73,32.06,195.98,46.85,125.91,18.35,19.47,57.37,21.19,92.6,30.59,59.62,317.73,95.75,113.78,47.97,81.31,76.74,38.37,41.0,317.58,799.16,246.43,166.16,174.09,362.19,13.68,124.99,54.2,269.27,35.92,54.14,70.73,70.82,20.64,76.28,32.66,1088.54,381.22,58.53,43.57,91.44,8.27,205.69,186.68,79.37,182.37,413.2,330.4,92.95,549.82,107.42,50.43,82.42,121.91,190.65,70.82,36.58,271.96,25.65,33.26,273.38,177.54,727.5,68.03,14.28,13.58,14.65,9.05,12.38,2.52,18.17,13.76,3.74,5.84,6.11,6.04,32.54,6.17,10.74,3.63,5.12,22.06,4.15,27.69,12.13,4.1,4.67,4.12,17.78,2.77,9.46,2.17,32.77,5.13,4.01,5.9,8.87,12.12,25.48,5.26,9.4,3.66,7.47,6.12,5.1,76.77,71.44,18.23,6.55,992.7,913.79,62.93,77.82,42.12,257.46,180.1,222.87,160.93,165.1,6.38,45.46,261.16,44.5,71.9,137.55,26.62,175.16,34.02,305.05,86.07,209.62,23.1,856.13,161.26,8.22,450.26,82.22,124.77,241.6,68.09,11.27,58.92,1494.5,107.86,18.29,10.18,14.89,57.77,81.1,78.7,53.1,39.04,21.92,81.65,13.26,24.15,18.12,131.02,82.27,55.51,256.71,112.47,98.48,7.61,12.23,293.31,3.58,109.65,31.01,12.44,142.65,186.18,36.28,35.79,184.62,295.4,191.04,576.28,359.9,52.72,275.11,208.7,32.68,10.35,47.5,263.24,45.09,135.13,421.03,290.48,63.3,121.81,176.25,139.25,297.65,51.88,322.02,68.55,47.25,41.9,164.06,190.91,143.42,13.35,77.1,25.81,98.15,178.52,42.98,19.38,132.27,7.01,34.18,46.38,40.04,49.76,11.74,113.49,192.02,249.1,161.62,247.69,199.25,220.95,287.31,382.68,40.7
2014-05-27,66.59,20.72,35.89,10.21,20.26,19.69,104.77,5.27,8.24,6.1,4.56,10.85,3.89,54.2,230.22,37.95,65.66,90.45,5.22,41.92,53.8,283.58,19.32,213.29,144.97,298.06,149.48,92.76,61.44,74.14,243.27,3.15,289.75,78.59,64.48,62.65,2.33,60.17,27.83,98.21,20.49,199.73,18.87,5.55,130.88,254.11,90.0,156.34,450.33,25.94,409.1,148.38,66.69,32.11,196.34,46.52,123.21,18.18,19.23,56.61,21.19,92.5,29.83,60.0,317.04,94.88,112.91,47.02,81.31,75.65,38.01,41.37,313.64,797.44,244.63,165.56,173.35,356.29,13.68,123.81,53.45,263.53,35.37,53.27,68.31,69.66,20.58,74.04,32.52,1081.54,382.96,58.17,43.7,92.61,8.23,206.34,184.86,78.41,183.62,405.58,326.11,91.12,554.22,105.96,49.93,81.64,120.64,188.42,70.0,36.87,274.7,25.86,33.03,267.77,181.33,716.39,67.34,14.28,13.15,14.56,9.01,12.37,2.51,18.15,13.54,3.72,5.79,6.0,6.02,32.31,6.2,10.76,3.63,5.1,21.64,4.13,28.4,12.08,4.05,4.65,4.09,17.72,2.77,9.43,2.17,31.98,5.13,3.99,5.81,8.83,11.89,25.96,5.26,9.26,3.65,7.44,5.99,5.09,76.44,70.14,17.89,6.42,992.7,919.74,62.99,77.94,41.76,255.81,179.5,218.89,159.88,165.42,6.35,44.38,259.25,44.35,71.71,136.19,26.37,174.7,33.91,304.59,85.71,207.46,23.1,853.45,159.12,8.22,447.64,82.36,122.26,239.31,70.04,11.19,58.36,1494.04,106.59,18.24,10.18,14.63,57.77,79.82,76.72,53.01,38.94,21.78,81.98,13.26,23.96,18.01,129.46,81.42,55.19,257.12,112.47,98.86,7.61,12.2,289.91,3.54,108.46,30.73,12.44,140.25,185.14,35.93,36.26,182.48,293.14,196.84,565.75,357.33,51.93,275.81,206.53,32.44,10.32,47.99,252.7,44.96,135.77,420.87,288.43,63.3,120.28,175.21,141.36,296.69,51.52,318.38,68.31,47.33,41.76,160.97,186.7,143.9,27.12,77.14,25.47,97.19,175.96,43.28,19.31,132.45,6.99,34.78,46.65,39.14,50.54,11.62,113.49,186.48,245.95,156.94,247.56,196.02,221.59,285.07,376.56,40.7
2014-05-28,66.71,20.82,36.31,10.24,20.26,19.73,104.9,5.26,8.25,6.13,4.58,10.9,3.9,55.42,231.37,38.3,66.37,91.88,5.29,42.29,54.16,283.41,19.49,213.29,144.89,298.82,155.54,93.16,61.75,79.3,244.99,3.16,294.49,79.05,64.21,62.76,2.33,60.6,27.91,98.48,20.53,202.2,18.93,5.58,133.31,256.59,90.0,165.68,450.89,26.01,412.45,149.36,66.93,32.43,199.12,46.91,122.56,18.35,19.57,57.06,21.19,92.81,30.02,60.13,321.91,95.75,113.69,48.28,81.02,76.52,39.17,41.32,315.39,800.88,245.81,164.46,173.82,363.35,13.71,125.84,53.78,281.73,35.35,54.14,69.15,69.72,20.67,75.01,32.57,1099.74,386.44,58.63,43.95,92.53,8.39,210.95,186.68,79.12,195.46,410.09,329.17,91.49,552.02,110.33,50.4,81.1,120.54,191.39,73.57,36.97,281.1,25.86,33.39,271.92,182.09,714.17,68.0,14.39,13.58,14.84,9.04,12.4,2.51,18.17,13.75,3.73,5.82,6.05,6.05,32.7,6.23,10.83,3.61,5.1,22.5,4.15,29.37,12.08,4.07,4.67,4.11,18.05,2.78,9.44,2.18,32.35,5.14,3.99,5.9,9.03,12.01,25.92,5.3,9.34,3.66,7.47,6.0,5.11,77.72,70.9,18.08,6.44,994.44,947.48,10.21,78.6,41.87,257.79,181.3,221.23,166.31,166.08,6.4,45.25,260.68,45.33,72.48,138.91,26.47,175.63,33.81,307.99,85.95,217.02,23.1,854.6,161.42,8.22,450.26,82.75,123.2,242.21,69.93,11.23,59.3,1539.15,108.56,18.18,10.23,15.11,57.85,81.49,78.52,54.02,38.99,22.17,82.24,13.26,24.13,18.06,131.15,80.89,56.31,260.18,113.04,98.86,7.61,12.25,290.21,3.58,109.28,30.97,12.44,141.0,186.18,36.23,36.23,184.38,294.61,196.73,592.48,360.15,53.36,290.97,209.15,32.74,10.37,48.54,264.51,47.06,141.5,421.35,294.58,63.3,121.89,176.48,141.24,299.68,51.84,320.2,68.19,47.21,42.12,168.34,194.6,147.98,27.6,77.46,25.65,98.24,176.12,44.24,19.25,135.45,7.11,34.78,47.8,39.44,51.38,11.8,120.58,201.7,251.23,160.11,251.88,199.43,224.54,303.73,383.16,40.7
2014-05-29,66.35,20.77,36.01,10.12,20.26,19.59,104.53,5.25,8.26,6.09,4.56,10.97,3.9,54.65,229.08,38.11,65.66,90.77,5.25,41.32,53.24,279.17,19.27,212.72,144.73,295.03,8.6,92.65,61.12,77.22,242.78,3.14,287.97,78.44,63.58,62.88,2.33,60.17,27.78,97.85,19.99,204.67,18.87,5.55,130.99,258.01,89.76,163.14,460.12,26.12,411.61,153.84,65.2,31.97,194.41,45.68,121.03,18.22,19.15,56.08,21.19,92.5,29.32,59.3,315.41,94.71,113.38,46.99,80.42,75.22,38.58,41.26,309.92,802.51,244.2,162.26,172.75,368.36,13.61,130.09,53.45,280.91,34.63,53.27,67.76,32.03,20.61,77.6,32.34,1094.14,377.39,59.65,43.7,91.75,8.3,211.34,186.05,79.53,192.95,403.32,324.57,91.97,552.02,107.34,49.78,83.21,10.98,188.8,70.55,36.48,276.76,26.06,32.75,266.79,177.92,707.91,68.15,14.39,14.51,14.61,9.03,12.3,2.47,18.13,13.52,3.71,5.74,5.97,6.04,32.44,6.13,10.83,3.59,5.08,22.0,4.1,28.1,11.93,4.02,4.62,4.08,18.08,2.76,9.44,2.16,31.95,5.11,3.98,5.75,9.08,11.95,26.0,5.29,9.2,3.66,7.38,5.87,5.05,74.93,71.12,17.78,6.38,985.73,956.4,10.21,77.73,41.66,257.29,180.4,213.74,164.21,171.63,6.35,43.79,258.29,45.3,72.29,135.48,26.02,179.34,32.82,307.44,84.99,216.11,23.1,845.39,157.29,8.22,447.04,82.22,121.64,239.0,69.07,11.11,59.48,1541.45,105.89,18.07,10.14,14.73,57.36,79.24,77.92,52.6,38.42,21.57,82.76,13.26,23.86,17.85,131.48,80.36,55.99,259.48,110.98,96.0,7.61,12.06,290.58,3.51,107.79,30.57,12.44,141.94,184.39,35.63,35.64,179.4,292.35,191.26,581.14,355.53,53.09,294.06,204.6,32.19,10.32,47.45,257.72,46.39,138.23,426.63,288.75,63.3,120.16,178.84,144.12,295.02,51.52,315.42,67.59,46.29,41.7,164.91,195.65,146.86,27.24,78.8,25.25,96.75,172.28,43.49,19.1,129.76,6.92,34.34,46.29,39.92,51.06,11.6,120.49,197.69,242.32,156.0,241.98,200.27,213.41,294.14,377.04,40.7
2014-05-30,66.05,20.69,36.15,10.19,20.26,19.55,104.9,5.21,8.24,6.11,4.59,10.95,3.89,54.77,228.69,38.11,66.45,89.5,5.32,41.46,53.29,276.63,19.15,211.42,144.65,299.2,8.6,92.36,60.49,79.74,244.38,3.14,308.13,79.96,65.03,62.65,2.33,59.95,27.91,97.66,20.01,205.36,18.87,5.52,130.35,258.01,91.27,165.17,460.4,25.98,410.35,153.53,66.29,33.56,194.7,45.74,120.16,18.24,19.13,55.97,21.19,89.23,29.29,58.53,312.4,95.05,112.87,47.21,80.42,75.98,38.69,41.42,308.82,797.53,242.71,162.36,174.76,363.48,13.51,128.05,53.99,283.21,34.87,53.72,67.96,32.03,20.61,75.52,32.3,1089.94,377.39,58.73,43.83,92.14,8.54,211.47,184.23,79.12,191.56,404.45,326.11,93.13,552.02,108.11,49.87,86.82,10.98,188.98,73.02,36.48,280.41,26.26,32.85,268.26,178.68,699.22,68.71,14.26,14.26,14.66,9.04,12.32,2.46,18.1,13.51,3.69,5.75,5.96,6.07,32.35,6.17,10.8,3.62,5.03,22.48,4.12,28.3,11.93,4.03,4.6,4.08,17.96,2.76,9.41,2.15,32.33,5.1,3.98,5.74,9.12,11.96,26.4,5.27,9.51,3.63,7.36,5.82,5.04,74.07,70.08,17.77,6.64,985.73,957.39,10.21,77.15,42.02,257.79,180.7,221.7,165.96,169.34,6.38,43.08,258.29,45.55,71.79,134.63,25.93,178.87,34.71,307.35,84.87,219.18,23.1,848.41,157.59,8.22,446.64,85.67,121.01,239.46,69.87,11.27,59.61,1544.21,106.45,18.07,10.14,14.9,58.68,80.02,79.21,53.01,38.52,21.82,83.65,168.59,24.11,18.22,129.66,83.94,56.07,259.35,110.48,95.85,7.61,12.03,289.69,3.5,107.57,30.69,12.44,143.8,185.44,35.73,35.27,178.1,290.32,199.79,595.72,354.42,52.75,285.5,203.8,35.4,10.31,46.41,257.01,47.06,138.35,434.63,291.78,63.3,122.54,177.92,142.37,294.9,52.08,317.55,66.99,46.37,42.02,167.64,193.54,147.26,28.52,78.98,25.29,97.38,171.32,46.91,18.97,134.65,6.97,34.92,46.68,40.14,50.76,11.62,118.09,201.36,244.01,154.42,244.9,200.33,208.46,296.08,375.6,40.7
